Date,Aysen,Cisnes,Palena,Puelo,Yelcho
2000-10-05,815.4122755382016,,1099.1804795766275,656.4890991420125,
2000-10-06,879.2472754713044,,1176.4936318506523,671.4843583494887,
2000-10-07,726.1803940244503,,1005.3012337929648,637.1054782116552,
2000-10-08,667.2278372821307,,873.8713740621987,594.6834175873752,
2000-10-09,653.0231045533909,,824.0251337835717,571.4243044592057,
2000-10-10,977.1140211190975,,1189.290360405703,571.3616624929341,
2000-10-11,1331.627313038421,,2695.1772452992195,944.1158470341361,
2000-10-12,988.5565174376176,,2037.762604694577,1155.558253463964,
2000-10-13,833.037732859174,,1657.5499302724718,1017.3710914119007,
2000-10-14,723.465705927798,,1379.7197744566186,927.6244504578352,
2000-10-15,669.1580674348113,,1185.9840860441218,882.2131405932556,
2000-10-16,746.7266023748551,,1164.431469540899,861.9980352950006,
2000-10-17,944.6428845796788,,1615.4412653477727,861.8991046605545,
2000-10-18,1001.2930807146812,,1569.2947839654353,843.6782085638391,
2000-10-19,1033.061515751865,,1292.088636760212,842.5034061294026,
2000-10-20,1085.839554097333,,1094.9495723663206,832.3158823336508,
2000-10-21,1404.5468880230221,,940.0027008986427,978.1613102234762,
2000-10-22,1107.7003041062235,,814.2230785891708,1151.1391609796758,
2000-10-23,887.6655823251843,,706.8414968439703,1036.339407350963,
2000-10-24,822.9166956346893,,864.3669861215967,985.9555278757482,
2000-10-25,844.1110314271962,,754.6626870201749,1000.9681928534127,
2000-10-26,866.4158004189358,,658.2921984407693,1042.133466892324,
2000-10-27,851.0798451787533,,573.8703665152984,1006.8528461384959,
2000-10-28,893.6500231022376,,499.51513157274593,995.6674911285281,
2000-10-29,882.075728104142,,434.28817417666795,1000.577664861599,
2000-10-30,924.5467107813321,,376.9563090749257,997.4487215980525,
2000-10-31,879.8287775477315,,411.98468554497504,1005.3780206596914,
2000-11-01,995.3301495191946,,459.46707332095804,1126.93524486846,
2000-11-02,856.3168691888027,,399.24679590206966,1070.545693162332,
2000-11-03,762.0045674105078,,367.11636455302227,1010.1870866115703,
2000-11-04,740.7076935948562,,318.1264380784335,978.9761326589584,
2000-11-05,659.3525935681662,,314.9452896523312,914.6079426450515,
2000-11-06,602.7971851983614,,352.1537791759876,848.2385740658971,
2000-11-07,554.4512119645593,,315.09266330184494,774.8405868226054,
2000-11-08,493.17216466999497,,295.7238846448802,714.5100497964908,
2000-11-09,467.28219785517206,,294.66427610041706,672.2740837516751,
2000-11-10,480.2701659262941,,379.4527441789892,662.1891394791494,
2000-11-11,499.0718766237035,,489.50945244037814,719.4297825204707,
2000-11-12,451.9054440885318,,511.495343222169,698.3042551260144,
2000-11-13,412.8774478825087,,458.13251755739884,658.0757210936595,
2000-11-14,386.749784036939,,398.07082190025005,600.7877443642784,
2000-11-15,393.4977837264702,,345.31303166027226,574.6663337024665,
2000-11-16,532.8843283630421,,318.6473019987058,586.7065945267962,
2000-11-17,1724.2027098563394,,567.7084628524387,730.3688909346744,
2000-11-18,1386.8642359083178,,772.3271261602348,1005.6344276537266,
2000-11-19,892.8030375312283,,700.7811330670683,947.385086565919,
2000-11-20,721.2868868993843,,680.0198516060868,822.7875160060917,
2000-11-21,761.7982788420168,,743.8394504074537,744.4348928547246,
2000-11-22,634.0565332845787,,686.8985303245321,701.2592942409713,
2000-11-23,585.9291229469031,,708.485926786433,705.3292637445152,
2000-11-24,521.3454288895482,,618.0680850686425,659.1800036501343,
2000-11-25,477.762717314743,,594.6032472817344,639.1157167153787,
2000-11-26,574.3610990423833,,585.6808841047047,987.8886312538123,
2000-11-27,659.1744700299967,,510.4271020253361,957.7966135129782,
2000-11-28,567.7625319549607,,444.2815161202304,862.3860619187411,
2000-11-29,548.7959095607413,,386.20053520208234,807.1436443176398,
2000-11-30,730.1921304904859,,550.6387837419401,778.0199009290343,
2000-12-01,990.200381610236,,624.4273058306879,840.3912284579275,
2000-12-02,686.0414260885303,,703.9316847227611,807.2709351268306,
2000-12-03,589.2637179982868,,792.8327473029522,734.9516549671163,
2000-12-04,565.8033052860752,,1012.1406423443981,689.8065297473054,
2000-12-05,681.7767605594298,,1223.0420235922275,693.9144863828591,
2000-12-06,1083.3479436824475,,1474.2797624967411,724.1448345212582,
2000-12-07,825.5418736882708,,1227.3547523146908,753.3621415704995,
2000-12-08,891.6678602505187,,1176.8079541432728,681.9937039535896,
2000-12-09,821.9338542761461,,1218.9243574465006,646.8263345277053,
2000-12-10,1561.0733120005016,,2125.273023816365,684.0817504523666,
2000-12-11,1327.3781180769822,,1991.1883693942295,767.6308036096987,
2000-12-12,1535.386674520285,,2206.2948100141793,768.719029111188,
2000-12-13,1336.5018681494216,,1633.1740229934358,866.3566019127876,
2000-12-14,1238.6438524999412,,1535.4503617684015,1000.2232518354797,
2000-12-15,981.1213951768856,,1459.331956499265,818.1114952165674,
2000-12-16,1428.8844389468716,,1377.753895094546,758.7874904778189,
2000-12-17,2342.576744954633,,1313.8683548224924,951.0722523853701,
2000-12-18,1530.5894708852297,,1118.2735582792106,969.3285437742679,
2000-12-19,1091.7505365632587,,1060.2668658937973,838.5610602980915,
2000-12-20,989.601439198655,,793.2476206068018,764.1141163126621,
2000-12-21,978.7410967823562,,695.5573883103108,753.0801091297008,
2000-12-22,778.517053121037,,606.871608968655,728.9529949283549,
2000-12-23,681.3524414414084,,772.9777128718032,664.54430020903,
2000-12-24,838.1748528004357,,756.7440954000606,722.9744828835147,
2000-12-25,1456.627382512524,,1586.456715645671,803.5608646209433,
2000-12-26,1104.2986527146547,,1888.5461628973835,970.7520261297642,
2000-12-27,918.1791133643741,,1531.3115360878203,885.2263275761128,
2000-12-28,872.9139430516051,,1441.9222099424867,747.3136329564414,
2000-12-29,940.7637442006654,,1075.8909870735858,687.9330338313312,
2000-12-30,854.1409302684715,,895.9243420527832,661.7891618922496,
2000-12-31,,,,,
2001-01-01,845.6944266070129,,683.5619449355621,634.6445493871531,
2001-01-02,800.6140488471945,,603.9749255485698,615.5198780034071,
2001-01-03,810.770100369256,,595.4081781224536,609.4918043172648,
2001-01-04,1064.937724734457,,829.516654530078,702.1905922001808,
2001-01-05,2140.6594366453937,,2179.1490828126834,1047.766953143154,
2001-01-06,1506.1090185101355,,1927.623582344157,1176.74799760468,
2001-01-07,1432.0625726880055,,1990.8659268798142,1159.644894570115,
2001-01-08,1315.402364771721,,1809.2699758193962,1301.7208313658348,
2001-01-09,1060.8569722192544,,1664.2228138959451,1275.541679156197,
2001-01-10,843.4508952667051,,1243.4641254617438,1161.7055578344864,
2001-01-11,712.3293745367966,,960.1655677656769,999.5020092883241,
2001-01-12,694.9800435418772,,841.1792852788999,924.9947191343181,
2001-01-13,767.2947591595002,,899.4536213368694,886.7563826762366,
2001-01-14,662.6484306633288,,786.138700565275,840.4179674528292,
2001-01-15,616.6412289349984,,712.0673023078076,739.6625490760983,
2001-01-16,599.3834470282712,,622.9320478510898,700.3771949419754,
2001-01-17,524.6971370334073,,548.5479732207298,673.1836092707377,
2001-01-18,461.4698645741503,,479.4071730263346,608.7024179243992,
2001-01-19,418.9902374152752,,698.5942547252216,555.3219433533437,
2001-01-20,409.81682427866247,,694.8742837522968,525.1127135268425,
2001-01-21,421.2864173138909,,679.7932658017484,518.0732023057114,
2001-01-22,546.3491800114386,,677.3912247341167,529.1764421025315,
2001-01-23,871.0411230020981,,702.194733795835,609.8303916997817,
2001-01-24,615.0059407376143,,736.3008108353804,663.2622940940323,
2001-01-25,504.6975939797549,,767.8392307948785,646.1343617089254,
2001-01-26,494.13552305548006,,813.6846557093678,608.8447231164035,
2001-01-27,568.4161582939857,,792.632182359354,574.5798305569656,
2001-01-28,492.5976241917922,,768.1913723799147,537.2901622110508,
2001-01-29,538.2189096555878,,884.2775407091142,521.1736606927733,
2001-01-30,2026.6391311226682,,860.9719387139558,516.1370003701791,
2001-01-31,1532.9346365840117,,769.7978665909443,556.4720383316588,
2001-02-01,1211.1342182303927,,692.4789132657146,1409.3550995453927,
2001-02-02,1040.5720062151697,,657.8133259839693,1361.997765411691,
2001-02-03,914.6302041975578,,668.0979033914066,1244.0749190469176,
2001-02-04,1125.0728647316296,,1040.3620387962787,1156.3907214479818,
2001-02-05,1757.5664410378988,,1016.0042942041292,1031.4030733659324,
2001-02-06,1099.5041363379598,,814.4127251802353,890.2658393827742,
2001-02-07,914.0843353571712,,785.5968902167112,936.6586088914522,
